DateTime,Wind,Solar
15.01.2024 13:00 - 15.01.2024 14:00 (CET/CEST),4202,4315
15.01.2024 14:00 - 15.01.2024 15:00 (CET/CEST),4446,4465
15.01.2024 15:00 - 15.01.2024 16:00 (CET/CEST),4701,3767
15.01.2024 16:00 - 15.01.2024 17:00 (CET/CEST),4394,2393
15.01.2024 17:00 - 15.01.2024 18:00 (CET/CEST),3419,955
15.01.2024 18:00 - 15.01.2024 19:00 (CET/CEST),2899,313
15.01.2024 19:00 - 15.01.2024 20:00 (CET/CEST),2876,0
15.01.2024 20:00 - 15.01.2024 21:00 (CET/CEST),2757,0
15.01.2024 21:00 - 15.01.2024 22:00 (CET/CEST),2556,0
15.01.2024 22:00 - 15.01.2024 23:00 (CET/CEST),2383,0
15.01.2024 23:00 - 16.01.2024 00:00 (CET/CEST),2321,0
16.01.2024 00:00 - 16.01.2024 01:00 (CET/CEST),2310,0
16.01.2024 01:00 - 16.01.2024 02:00 (CET/CEST),2229,0
16.01.2024 02:00 - 16.01.2024 03:00 (CET/CEST),2100,0
16.01.2024 03:00 - 16.01.2024 04:00 (CET/CEST),2000,0
16.01.2024 04:00 - 16.01.2024 05:00 (CET/CEST),1921,0
16.01.2024 05:00 - 16.01.2024 06:00 (CET/CEST),1814,0
16.01.2024 06:00 - 16.01.2024 07:00 (CET/CEST),1668,0
16.01.2024 07:00 - 16.01.2024 08:00 (CET/CEST),1795,0
16.01.2024 08:00 - 16.01.2024 09:00 (CET/CEST),1849,296
16.01.2024 09:00 - 16.01.2024 10:00 (CET/CEST),1798,470
16.01.2024 10:00 - 16.01.2024 11:00 (CET/CEST),1744,1409
16.01.2024 11:00 - 16.01.2024 12:00 (CET/CEST),1509,3135
16.01.2024 12:00 - 16.01.2024 13:00 (CET/CEST),1306,4234
16.01.2024 13:00 - 16.01.2024 14:00 (CET/CEST),1115,4913
